sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mes_cnm1,mes_sent,casos_novos_2025,julgados_2025,prim_sent2025,suspensos_2025,dessobrestados_2025,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_b,julgm2_b,suspm2_b,cumprimento_meta2b,distm2_c,julgm2_c,suspm2_c,cumprimento_meta2c,distm2_ant,julgm2_ant,suspm2_ant,cumprimento_meta2ant,mes_senth,IC2024,IC2025,cumprimento_meta3,quant_sent24,quant_conc24,quant_sent25,quant_conc25,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b,distm6_a,julgm6_a,suspm6_a,cumprimento_meta6a,distm7_a,julgm7_a,suspm7_a,cumprimento_meta7a,distm7_b,julgm7_b,suspm7_b,cumprimento_meta7b,distm8_a,julgm8_a,suspm8_a,cumprimento_meta8a,distm8_b,julgm8_b,suspm8_b,cumprimento_meta8b,distm10_a,julgm10_a,suspm10_a,cumprimento_meta10a,distm10_b,julgm10_b,suspm10_b,cumprimento_meta10b
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,06,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,06,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,07,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,08,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,09,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,10,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,11,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,01,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,03,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,04,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,06,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,LARANJAL DO JARI,11714,[DESATIVADO]VARA DO JUIZADO ESPECIAL CÍVEL  CRIMINAL E FAZENDA PÚBLICA,12,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,MACAPA,6171,1ª VARA CRIMINAL DE MACAPÁ,12,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,MACAPA,6401,6ª VARA DO JUIZADO ESPECIAL CÍVEL - SUL,01,08,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,MACAPA,6402,7ª VARA DO JUIZADO ESPECIAL CÍVEL - UNIFAP,02,09,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,MACAPA,6402,7ª VARA DO JUIZADO ESPECIAL CÍVEL - UNIFAP,10,02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,MACAPA,13605,4ª VARA CRIMINAL DE MACAPÁ,06,07,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJAP,Conhecimento criminal,Justiça Estadual,JE,AP,MACAPA,13721,JUIZADO ESPECIAL CRIMINAL,01,01,31,31,5,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
